word,pos_symbol,pos_word,meaning
dugus,NN,noun,honey
dugus,VB,verb,to gather fruit
hinganiban,NN,noun,weapon synonym: armas
dugwak,NN,noun,"crane , swan"
lumilaw,VB,verb,doze
hilanat,NN,noun,( pathology ) cold synonym: sip-on
hilanat,NN,noun,fever synonym: kalentura
daan,JJ,adjective,old
daan,JJ,adjective,used ; worn-out
daan,RB,adverb,beforehand
daan,RB,adverb,first of all
daan,RB,adverb,right away
amba sang pispis,NN,noun,warbler
buto,NN,noun,( anatomy ) penis
salbabida,NN,noun,life preserver ; life jacket ; life buoy
amihan,NN,noun,north wind
hagumhum,VB,verb,to hum or coo
hagumhum,VB,verb,to rumble or boom
sun-adan,NN,noun,fireplace
adorno,NN,noun,"adornment , decoration , embellishment , ornamentation"
adorno,VB,verb,"to adorn , decorate , embellish , or ornament"
tornilyo,NN,noun,"a screw , specifically propeller screw"
gana,NN,noun,"appetite , desire"
datilis,NN,noun,date palm
diin,RB,adverb,where
diin,RB,adverb,there
baas,VB,verb,"diminish , lessen"
awtopsiya,NN,noun,autopsy
halokhok,VB,verb,grunt
guya,NN,noun,( anatomy ) face
salaming,NN,noun,mirror synonym: espeho
agtang,NN,noun,( anatomy ) forehead
agogoling,NN,noun,bumblebee
batongmaidlak,NN,noun,diamond
baboy,NN,noun,pig ( mammal of genus sus ) ; swine
hinalabuab,NN,noun,offspring
dipaha,JJ,adjective,made of straw
dipaha,NN,noun,straw
hiwit,NN,noun,"a bewitchment , charm , or spell"
tiki,NN,noun,common house gecko
baskug,NN,noun,loudness ( of noise ) synonym: gansal
baskug,NN,noun,"strength synonyms: bakud , kusug"
maghatag sing kinahanglan,VB,verb,supply
dira,RB,adverb,"there , yonder"
paglaum,NN,noun,hope
bangko,NN,noun,bench
bangko,NN,noun,bank
gihapon,RB,adverb,"always , as , always , usually"
manok,NN,noun,chicken
matataas,JJ,adjective,"high , exalted synonym: matáas"
sunlog,NN,noun,tease
bibig,NN,noun,( anatomy ) lip
bibig,NN,noun,"edge , rim ( of a glass )"
kahilwayan,NN,noun,freedom ; liberty synonym: kaluasan
kahilwayan,NN,noun,independence
dulongan,NN,noun,parking
ganhaan,NN,noun,door
bangud sa,JJ,adjective,concerning
laplap,VB,verb,"cut , slice"
ayagan,NN,noun,sieve
balayan sang sinulatan ukon dinalan,NN,noun,syntax
mango,NN,noun,( derogatory ) idiot
mango,JJ,adjective,"stupid , foolish"
suyak,NN,noun,thorn
dumalagan,NN,noun,runaway
tampulanga,NN,noun,( botany ) hibiscus
tudlo sang dalaga,NN,noun,a type of banana
halab,VB,verb,graze
bagsat,NN,noun,bedbug
libre,JJ,adjective,free ; without charge ; gratis
labaha,NN,noun,razor
bayhon,NN,noun,"form , figure , shape synonym: porma"
hinlo,JJ,adjective,"smooth , level"
hinlo,VB,verb,"polish , shine"
hulugpaan,NN,noun,airport hulugpaan sang roxas roxas airport
buntug,NN,noun,stye
buntug,VB,verb,"to bite , strike ( of snakes )"
maalwan,JJ,adjective,generous
maalwan,JJ,adjective,"graceful synonyms: mahim-ong , mahinhin"
okra,NN,noun,okra ( abelmoschus esculentus )
abayan,JJ,adjective,( superstition ) liable to fall under an evil spell or magic
akal-akal,VB,verb,to bubble or seethe
kalibutan,NN,noun,world
hanginan,JJ,adjective,well - ventilated
hanginan,JJ,adjective,windy ; breezy synonym: hanginon
kinam,VB,verb,taste
edukasyon,NN,noun,"education , upbringing"
edukasyon,NN,noun,"instruction , training"
teolohia,NN,noun,theology
apendisitis,NN,noun,appendicitis
aga,NN,noun,morning
apitong,NN,noun,tree
belada sa eskwelahan,NN,noun,commencement
abak,VB,verb,to follow in quick succession
dugo,NN,noun,blood
bisan diin,NN,noun,"everywhere , somewhere , wherever"
boko-boko,NN,noun,ankle
bungalon,NN,noun,"( botany ) vetiver grass , zacate grass"
daplos,NN,noun,"slip , slipping synonym: dapyos"
haloan,NN,noun,a mudfish
bitik,NN,noun,flea
kamatayon,NN,noun,death antonym: kinabuhi
ayi,NN,noun,spleen
buy-an,VB,verb,"escape , to let to get away"
hagunghung,NN,noun,a rumbling sound
hagunghung,NN,noun,a boom
hagunghung,VB,verb,rumble
balsamo,NN,noun,"balm , balsam (clarification of this definition is needed)"
karnabal,NN,noun,carnival
batan-on,JJ,adjective,"childish , childlike , juvenile batan-on nga kalipay. childlike pleasure."
busay,NN,noun,waterfall synonym: talogan
busay,NN,noun,spring synonym: bukal
gibwangan,NN,noun,the junction of two or more rivers
gibwangan,NN,noun,mouth of a river
sabat,NN,noun,answer ; reply
anak-anak,NN,noun,"adopted child , foster child"
biskwit,NN,noun,biscuit
dabadaba,NN,noun,kindling
yahong,NN,noun,bowl
batakan,NN,noun,"crane , pulley"
dumulog,VB,verb,pause
bagrong,NN,noun,sound
laham,VB,verb,"to touch , feel"
sulod,NN,noun,alternative form of sulud
kudyapi,NN,noun,a kudyapi
dapay,NN,noun,"hawk , bird of prey"
dumuluaw,NN,noun,"guest , visitor"
bagyo,NN,noun,tropical cyclone
bagyo,NN,noun,typhoon
bagyo,NN,noun,storm
haway,JJ,adjective,"exposed , visible"
baraha,NN,noun,cards
balabag,NN,noun,impediment
samong,NN,noun,obstacle
dapat,JJ,adjective,eligible
dapat,JJ,adjective,"appropriate , fit , proper"
mapait,JJ,adjective,bitter
ablaw,JJ,adjective,"friendly , sociable"
ablaw,NN,noun,friendliness
balataan,NN,noun,"( anatomy ) uterus , womb"
estudyante,NN,noun,"pupil , student"
bantay,NN,noun,"watchman , watcher"
bantay,NN,noun,observer
bantay,NN,noun,guard synonym: gwardya
bantay,VB,verb,to watch ; to see over ; to supervise
baton,VB,verb,"accept , get , receive"
alaypan hayop,NN,noun,zoo
dumugok,VB,verb,attend
dalin-as,VB,verb,slip
anad,JJ,adjective,usual ; sophisticated ; used to
anad,VB,verb,"practice , train"
buhi,JJ,adjective,alive antonym: patay
abono,NN,noun,"dung , fertilizer , manure"
abono,NN,noun,payment for another in advance
haroan,NN,noun,a mudfish
abisar,VB,verb,"to advise , inform , notify"
abyogan,NN,noun,swing ( hanging seat )
dunkul,NN,noun,firewood
almohada,NN,noun,"cushion , pillow"
tudlo,NN,noun,( anatomy ) finger
ginhawaan,NN,noun,"trachea , windpipe"
pahalin,VB,verb,causative of hálin
pahalin,VB,verb,to depart or leave
pahalin,VB,verb,to fire or oust
maaslum,JJ,adjective,sour
bun-ag,NN,noun,birth
bun-ag,NN,noun,( medicine ) delivery
negrense,NN,noun,native or resident of negros
negrense,JJ,adjective,pertaining to negros
godgod,VB,verb,"follow up , look for , search for"
ginikanan,NN,noun,parent
bayo-bayo,NN,noun,pulse
sal-on,VB,verb,catch
kasal,VB,verb,to marry
bulig,NN,noun,"aid , help synonym: ayuda"
duyan,NN,noun,cradle
duyan,NN,noun,hammock
duyan,NN,noun,swing
agigising,NN,noun,( anatomy ) temple
diyotay,JJ,adjective,small ; little synonym: gamay antonym: dako
abir,NN,noun,"assets , property"
asugi,NN,noun,mercury
hadlok,NN,noun,"afraid , awe , dread"
galyetas,NN,noun,"cracker , hardtack , biscuit"
galyetas,NN,noun,a small ship
bangka,NN,noun,surfeit
bangka,NN,noun,boat
daman,VB,verb,sleeptalk
badlu,NN,noun,phlegm
ugangan,NN,noun,parent-in-law
almohadon,NN,noun,a large cushion or pillow
anay,NN,noun,termite
tuig-tuig,JJ,adjective,"yearly , annual : happening once a year"
gision,VB,verb,"crack , rip , tear"
bagoong,NN,noun,shrimp paste
abang,NN,noun,"avarice , greediness"
abang,VB,verb,to be within range of a fire
sinelas,NN,noun,slipper ; flip-flop
seremonya,NN,noun,ceremony
lag-it,NN,noun,"cheat , imposter , sneak , swindler , trickster"
lag-it,VB,verb,"to cheat , swindle"
halon,NN,noun,shadow synonym: landong
ilig,VB,verb,"to flow , run , stream ang túbig naga ílig . the water is flowing ."
dumalagsa,NN,noun,emigrant
deskarga,VB,verb,discharge or fire a weapon
deskarga,VB,verb,( sailing ) unload
habal,JJ,adjective,inflamed
duplikado,NN,noun,duplicate
pulu,NN,noun,island ; isle ; islet synonym: isla
aboy,JJ,adjective,bent ; curved ; warped
aboy,VB,verb,to bend
asog,NN,noun,( historical ) an effeminate man who functions as a babaylan
asog,NN,noun,a barren woman
kalayo,NN,noun,"fire ; flame synonyms: dabadaba , sunog"
bangis,NN,noun,"brutality , cruelty synonym: pintas"
bangis,NN,noun,violence synonym: kahas
bangis,VB,verb,"to be or become brutal , cruel , inhuman , or violent"
dupoy,NN,noun,breeze
huyuhoy,NN,noun,breeze synonym: harupot
bacolodnon,NN,noun,resident or inhabitant of bacolod
bacolodnon,JJ,adjective,of or pertaining to bacolod
amorokpok,NN,noun,"meteorite , shooting star"
amorokpok,NN,noun,bird of prey
abi-abi,NN,noun,greeting ; salutation
abi-abi,VB,verb,to greet ; to salute
dinamita,NN,noun,dynamite
balani,NN,noun,"magnet , magnetism"
aduana,NN,noun,customs ( office that taxes imported goods )
aduana,NN,noun,"tax , toll"
bulang,NN,noun,cockfight
bulang,VB,verb,to cockfight
dibuho,NN,noun,"design , draft"
enpermera,NN,noun,attendant
asinan,NN,noun,salt mine
abonar,VB,verb,"advance , loan"
gab-i,NN,noun,"evening ; night coordinate terms: aga , udto , hapon"
gab-i,NN,noun,nighttime synonym: adlaw
kan-on,NN,noun,cooked rice
saging,NN,noun,banana ; plantain
urang,NN,noun,shrimp ; prawn
kabangis,JJ,adjective,"fierceness , ferocity"
bulinga,NN,noun,"fish eggs , roe"
hima,NN,noun,ice synonym: yelo hima kag kalayo ice and fire
balas,NN,noun,sand
dulis,NN,noun,meteorite
bantog,JJ,adjective,"eminent , famous , prominent"
alabri,NN,noun,"a key , anything used for the purposes of opening something that is closed"
gumulua,NN,noun,cast
gingikanan,NN,noun,"beginning , commencement , lineage , origin , root , source , start"
maingol,JJ,adjective,"rare , scarce"
linaw,NN,noun,lake ; pond synonym: lim-aw
linaw,VB,verb,to be calm ; to be peaceful
sokla,NN,noun,silk
payong,NN,noun,umbrella
dunot,JJ,adjective,"decayed , rotten , spoiled"
mais,NN,noun,maize ; corn
kadak-an,NN,noun,hall
aborido,JJ,adjective,"disturbed , uneasy , upset , worried"
usa,NN,noun,deer
tuig,NN,noun,year
dagas,VB,verb,to gather fruit
dagas,NN,noun,windfall
bugnaw,JJ,adjective,"chill , frigidity"
abansada,JJ,adjective,exposed to the wind
dag-on,NN,noun,"season , year"
dag-on,VB,verb,"( passive voice ) overcome , conquer"
dalanawan,NN,noun,swamp
bug-os,JJ,adjective,"complete , whole"
bug-os,VB,verb,do something completely
kutsilyo,NN,noun,knife synonym: utak
dalasaon,NN,noun,"assail , crash"
tayoyon,JJ,adjective,"continuous , steady , without pause"
hoyohoy,NN,noun,alternative spelling of huyuhoy
dulud,NN,noun,"dribble , ooze"
gilayon,RB,adverb,immediately synonym: dali
gilayon,RB,adverb,"soon ; later synonyms: karon , madason"
atis,NN,noun,sugar apple ( annona squamosa )
bagat-bagat,NN,noun,centipede
administrasyon,NN,noun,"administration , management"
kuto,NN,noun,louse ( insect )
aboy-aboy,NN,noun,diminutive of abóy
aboy-aboy,NN,noun,"cradle , hammock , swing"
diosnon,JJ,adjective,"divine , godly , godlike , pious"
dulat,NN,noun,"awl , brad"
rason,NN,noun,"faculty of thinking , reasoning ( of thought )"
rason,NN,noun,"explanation , account"
bendisyon,NN,noun,"benediction , blessing"
bendisyon,VB,verb,to bless
maragomo,JJ,adjective,short with someone
butigon,JJ,adjective,"misleading , sly"
butigon,NN,noun,"liar , fibber"
abunda,JJ,adjective,"abundant , plentiful"
tulug,VB,verb,to sleep
tulug,NN,noun,sleep
adlaw,NN,noun,( astronomy ) sun
adlaw,NN,noun,( astronomy ) day
adlaw,NN,noun,( time ) daytime antonym: gab-i
kagulangan,NN,noun,jungle
ngithil,VB,verb,"to whine , whimper"
koltson,NN,noun,mattress
tanan,JJ,adjective,all
abakahan,NN,noun,someone or something abundant in abaca plants
bilanggoan,NN,noun,"jail ; prison synonyms: hulunongan , kalaboso , karsel , presonan"
tagipusuon,NN,noun,alternative form of tagiposoon
babayen-on,JJ,adjective,effeminate
tampok,NN,noun,elite
halong,VB,verb,to handle with care synonym: amlig
halong,VB,verb,"to take care ( for belongings ) synonyms: sapupo , tatap"
alkitran,NN,noun,"pitch , tar"
biling,NN,noun,"stitch , a sharp , sudden pain"
ilo,NN,noun,orphan
babaylan,NN,noun,"healer , shaman"
dugoon,JJ,adjective,"bloody , gory"
asin,NN,noun,salt ( sodium chloride )
asin,VB,verb,to salt ( add salt to )
buyagyag,VB,verb,"betray , expose , make public , tell"
sag-ang,NN,noun,( anatomy ) chin
hagunung,VB,verb,boom
hagunung,VB,verb,rumble
asugi nga buhi,NN,noun,quicksilver
antipara,NN,noun,"eyeglasses , glasses , spectacles synonyms: antiohos , tagosilang"
atipalo,NN,noun,earwig
hiliugyon,VB,verb,to unite
hiliugyon,VB,verb,"to agree , cooperate"
subong,RB,adverb,now
paryente,NN,noun,relative synonym: kakiliran
saylo,VB,verb,to go over ; to change place
saylo,VB,verb,to pass by
hanlug,JJ,adjective,slippery
kahinguyangan,NN,noun,"expenditure , waste"
dumuluong,NN,noun,"alien , foreigner , stranger"
abwa,VB,verb,make
abwa,VB,verb,"gather , collect"
dalo,VB,verb,"to caress , to fondle"
salakay,NN,noun,invasion
salakay,NN,noun,overthrow
salakay,NN,noun,attack synonym: atake
abud,NN,noun,hem
abud,NN,noun,edge
abud,VB,verb,to hem
arpa,NN,noun,"harp , lyre"
lae,NN,noun,adultery synonym: láyì
butakal,NN,noun,boar
amoma,VB,verb,"regale , treat with food and drink"
bayo,JJ,adjective,( of horses ) bay
bayo,NN,noun,a garment which covers the upper body
timaan,NN,noun,symbol
ambulansya,NN,noun,ambulance
puol,NN,noun,snail
kalisang,NN,noun,"horror , terror"
kalisang,NN,noun,"fear , fright , panic"
alinga,VB,verb,to watch ; to see over ; to supervise synonym: anila
aban,VB,verb,to finish
aban,VB,verb,( of a loom ) to take off
dayan,NN,noun,"stroll , walk synonym: lagaw"
balaklon,NN,noun,"commodities , goods , wares"
gabi,NN,noun,taro
tibakla,NN,noun,grasshopper
mahagup,JJ,adjective,"tame , docile , gentle"
bukidnon,JJ,adjective,"coarse , rough , uncultured , uncouth"
bukidnon,NN,noun,mountaineer
balunggay,NN,noun,"a type of tree , the malunggay or horseradish tree , moringa oleifera"
habul,NN,noun,"blanket , rug"
utud-utud,VB,verb,diminutive of utúd : to cut something off
baliskag,NN,noun,vertebra ; spine
dumayon,VB,verb,enter
bilog,JJ,adjective,entire ; intact ; round ; solid ; whole
bisikleta,NN,noun,bicycle
awat,VB,verb,to annoy
awat,VB,verb,to delay or waste someone's time
kaldera,NN,noun,kettle
banas sa higad sang suba,NN,noun,riverside nagaistar ako banas sa higad sang suba . i live by the riverside.
aborto,NN,noun,abortion
aborto,NN,noun,miscarriage
aborto,NN,noun,monster
aborto,NN,noun,act of stopping
batota,NN,noun,baton
batota,NN,noun,"rule , sway"
apog,NN,noun,( chemistry ) limestone
bungot,NN,noun,beard
damot,NN,noun,vegetable
batidor,NN,noun,whisk
duyanon,VB,verb,swing
balangitaw,NN,noun,"( animal ) alligator , crocodile"
tul-an,NN,noun,bone
telepono,NN,noun,telephone
telepono,VB,verb,to call or telephone another person
kadumot,NN,noun,"hatred , grudge antonym: higugma"
urok,NN,noun,young pig ; piglet
halalongan,NN,noun,"delicate , precaution"
enkantado,JJ,adjective,magical
namit,NN,noun,"delicacy synonyms: nanam , rimis"
passinhon,NN,noun,resident or inhabitant of passi
passinhon,JJ,adjective,of or pertaining to passi
bunang,NN,noun,"thread , yarn"
punoan,NN,noun,"( of authorities ) chief , head"
hinugyaw,NN,noun,excitement
landong,NN,noun,shadow synonym: halon
dabdab,VB,verb,"kindle , light"
balahibo,NN,noun,body hair
balahibo,NN,noun,fur
balahibo,NN,noun,feathers synonym: balukag
larawanan,NN,noun,photographer's studio
damgo,NN,noun,dream
paabat,VB,verb,causative of ábat
dumili,VB,verb,prohibit
balaligya,NN,noun,"commodities , goods , merchandise"
makakululba,JJ,adjective,"intimidating , disconcerting"
makakululba,JJ,adjective,causing nervousness or shyness
diwal,NN,noun,a type of seashell
mabaskug,JJ,adjective,loud synonym: magansal
mabaskug,JJ,adjective,"strong synonyms: mabakud , makusug"
damak,JJ,adjective,"dirty , slovenly , untidy"
damak,JJ,adjective,( derogatory ) sluttish
balihawog,NN,noun,"bolt , latch"
danggot,VB,verb,wean
dapa-dapa,NN,noun,sole
kape,NN,noun,coffee
patay,JJ,adjective,dead antonym: buhi
patay,NN,noun,"the dead body of a person; cadaver ; corpse synonyms: lawas , bangkay"
tangis,VB,verb,to cry ; to weep ; to lament
tangis,NN,noun,cry ; weep ; lament
dalunggan,NN,noun,( anatomy ) ear
balisbisan,NN,noun,eaves
berde,NN,noun,green ( color/colour )
berde,JJ,adjective,greenish
bodega,NN,noun,"cellar , storeroom , warehouse"
sablayan,NN,noun,clothesline
alimpulos,NN,noun,the top of the head
alimpulos,NN,noun,"cyclone , eddy"
kawatan,NN,noun,thief ; robber ; burglar
bungul,JJ,adjective,deaf
bungul,NN,noun,a piece of bamboo
katalaka,JJ,adjective,"annoying , bothersome"
matalaw,JJ,adjective,"cowardly , scared , timid"
bilog-bilog,NN,noun,diminutive of bilóg
bilog-bilog,NN,noun,"clumps , lumps"
gapas,VB,verb,to cut down or fell
ehemplo,NN,noun,example synonym: halimbawa
tesorero,NN,noun,treasurer
sikdo,NN,noun,hiccup synonym: sid-o
sikdo,VB,verb,to have a hiccup synonym: sid-o
agao,VB,verb,to seize or take by force
aminhan,NN,noun,north synonym: norte
aminhan,JJ,adjective,northern
aminhan,JJ,adjective,northerly
wayang,NN,noun,"open plain , extensive grounds in a broad valley , or the like"
elepante,NN,noun,elephant synonym: gadyo
banglid,NN,noun,"elevation , hill"
samit,VB,verb,taste
abat,VB,verb,to follow after
bentana,NN,noun,"window synonyms: gawang , talamwaan"
kuring,NN,noun,cat
abut,VB,verb,to arrive at a place
abut,VB,verb,to catch up with or overtake
abat-abat,VB,verb,diminutive of ábat
abat-abat,VB,verb,frequentative of ábat
abat-abat,VB,verb,to follow closely
abat-abat,VB,verb,living from hand to mouth
embahador,NN,noun,ambassador
likod,NN,noun,( anatomy ) back
dapit,JJ,adjective,"close , near , nearby"
dapit,VB,verb,invite
dedal,NN,noun,thimble
absurdo,NN,noun,"absurdity , nonsense"
kabuhi,NN,noun,life
gisi,NN,noun,"rend , rip , split , tear , ( to , rend )"
man-og,NN,noun,snake
balibad,NN,noun,"excuse , pretext"
balahibo sang hayop,NN,noun,"fur , sable"
butok-butok,JJ,adjective,diligent
butok-butok,VB,verb,diminutive of butók
tuo,VB,verb,to believe
abongho,NN,noun,"anger , exasperation"
abongho,NN,noun,angry
buli,NN,noun,buttock
buli,VB,verb,polish
andamio,NN,noun,gangplank
pobre,JJ,adjective,poor
pobre,NN,noun,a beggar ; a mendicant
bastos,JJ,adjective,"harsh , mean , rude"
bastos,JJ,adjective,immodest
dulog,NN,noun,"pause , standstill , stop"
abusar,NN,noun,"misuse , abuse"
abusar,VB,verb,"to misuse or abuse , to take advantage of"
busong,JJ,adjective,pregnant synonym: mabdos
dotol,NN,noun,( animals ) : tick
burus,NN,noun,blister
basa-basa,JJ,adjective,diminutive of basâ : slightly damp
basa-basa,VB,verb,"diminutive of bása : to read a little, or occasionally"
halintang,NN,noun,"degree , grade"
edad,NN,noun,age synonym: gulang
dalaga,NN,noun,dame
dungkaan,NN,noun,"harbor ; haven ; port , wharf synonyms: dulungkaan , dulungan"
habok,VB,verb,"loosen , swell up"
dorado,JJ,adjective,"gold , golden"
dorado,NN,noun,gilt
dorado,NN,noun,gold
alasohan,NN,noun,chimney
hingudto,NN,noun,the sun's zenith ; midday
dakbanwa,NN,noun,city synonym: siyudad
batok,NN,noun,"objection , protest"
batok,VB,verb,to resist or oppose
asoy,JJ,adjective,useful
asoy,NN,noun,"declaration , explanation ; a clear statement"
asoy,NN,noun,"result , use"
gamo,NN,noun,"conflict , trouble"
gamo,NN,noun,"confusion , disorder . excitement , noise"
bansag,NN,noun,nickname
munga,NN,noun,hen
bayabas,NN,noun,guava
suba,NN,noun,river
himaya,NN,noun,glory ; worship or praise
binilanggo,NN,noun,"prisoner ; inmate ; convict synonyms: piniriso , priso"
sablay,VB,verb,to hang clothing over a chair
kampana,NN,noun,bell
baston ni san hose,NN,noun,hollyhock
baston ni san hose,NN,noun,staff of st. joseph
kadton,VB,verb,bite
haguk,VB,verb,to snore
alkansiya,NN,noun,"money box , piggy bank"
maalam,JJ,adjective,"learned , clever , wise"
maalam,JJ,adjective,"scholarly , erudite"
busgon,JJ,adjective,satiated
abtik,NN,noun,"dexterity , skill"
dumulugok,NN,noun,audience
atatalo,NN,noun,caterpillar
sabtanay,VB,verb,to answer
bulan,NN,noun,moon ( largest natural satellite of planet earth )
bulan,NN,noun,moon ( any substantially sized natural satellite of a planet )
bulan,NN,noun,month ( period into which a year is divided )
anting-anting,NN,noun,"amulet , talisman"
bundul,JJ,adjective,"slow , dull , deliberate in action"
halas,NN,noun,snake ; serpent
pahat-pahat,VB,verb,diminutive of páhat
pahat-pahat,VB,verb,frequentative of páhat
dulus,NN,noun,wire
bulangan,NN,noun,cockpit
anghit,NN,noun,smell of a goat synonym: angrus
konbensyon,NN,noun,"convention , meeting"
ilisan,NN,noun,dressing room where someone changes clothing
lubong,NN,noun,burial
patron,NN,noun,patron saint
batobalani,NN,noun,magnet
kaisug,NN,noun,courage
bulunakan,NN,noun,"laundry , laundry room , wash"
paalam,NN,noun,causative of álam
paalam,UH,interjection,goodbye paálam na.
paalam,VB,verb,to warn or caution
solang,NN,noun,( anatomy ) chin
apo,NN,noun,grandchild
apo,NN,noun,grandfather
bantolinaw,NN,noun,ebony
gansilyo,NN,noun,"crochet hook , knitting needle"
ihi,NN,noun,urine ; pee
guluwaan,NN,noun,"exit , escape , egress"
dumugo,VB,verb,bleed
haklu,NN,noun,breathe
salsalon,NN,noun,iron
bulakbol,NN,noun,truant
bulakbol,VB,verb,to play truant
halay,VB,verb,hang
gripo,NN,noun,faucet ; tap
busilak,NN,noun,"limestone , marble"
musika,NN,noun,music synonym: lanton
binata,JJ,adjective,childish
binata,JJ,adjective,immature
matam-is,JJ,adjective,sweet
sobre,NN,noun,envelope
sobre,NN,noun,excess
bulbul,NN,noun,fine hair
bulbul,NN,noun,down ( soft hair of the face when beginning to appear )
bulbul,NN,noun,feathers
burangos,NN,noun,beard
hugot,JJ,adjective,alternative spelling of hugut
balason,JJ,adjective,sandy
kaulangan,VB,verb,to block
athag,JJ,adjective,"clear , distinct"
athag,VB,verb,clarify
dagaang,JJ,adjective,"red , scarlet"
gintung-an,NN,noun,"center , middle , midpoint"
gamit,VB,verb,"to use , to apply , to employ"
ngaa,RB,adverb,why ngaa indi ka magkadto? why won't you go?
lapuyot,JJ,adjective,"thick , condensed , coagulated"
lapuyot,VB,verb,"to thicken , condense"
bilanggo,VB,verb,"imprison , incarcerate , confine"
waay,JJ,adjective,without
dalayap,NN,noun,key lime
bataon,JJ,adjective,"young , youthful"
init,NN,noun,heat antonym: lamig
pabrika,NN,noun,"factory , mill"
bulador,NN,noun,kite
eskwala,NN,noun,( carpentry ) square
digamohan,NN,noun,"fireplace , hearth , kitchen"
debosyon,NN,noun,devotion or piety
karabaw,NN,noun,carabao ; water buffalo
dahon,NN,noun,"frond , leaf ( part of a plant )"
dalan,NN,noun,"path , way synonym: banas"
dalan,NN,noun,"road , street synonyms: kalye , karsada"
gawahan,NN,noun,window
serip,NN,noun,sheriff
gunting,NN,noun,scissors
gunting,NN,noun,haircut
tayobong,NN,noun,"a type of plant, the roots are used for making glue and starch"
kapilya,NN,noun,chapel
haboy,VB,verb,"fling , hurl"
bohok,NN,noun,hair
bulak,NN,noun,"blossom , flower"
bulak,VB,verb,"blossom , flower"
belasyon,NN,noun,"vigil , wake"
tigilinit,NN,noun,summer
karwahe,NN,noun,four - wheeled horse - drawn carriage
kutkut,NN,noun,a dug hole in the ground
ahos,NN,noun,garlic ( allium sativum )
hingabot,NN,noun,lust
banga,NN,noun,water jar
banga,NN,noun,"idiot , fool , simpleton"
banga,VB,verb,"like , enjoy"
abyan,NN,noun,friend ; buddy synonym: amigo
abyan,NN,noun,comrade synonym: kahirop
habon,NN,noun,soap
butad,JJ,adjective,"dark brown , dun"
ginagihan,NN,noun,incidents and events that happen to a person during their life
dali,RB,adverb,"immediately , quickly , hurriedly"
mabahaw,JJ,adjective,"stale , old"
dawat,VB,verb,"to accept , to receive"
dawat,VB,verb,to regain one's appetite
ginsakpan,NN,noun,dominion
ayuda,NN,noun,"aid , help synonym: bulig"
abyasion,NN,noun,aviation
kulantro,NN,noun,coriander
kaaway,NN,noun,enemy ; foe
daroos,NN,noun,a severe cough
daroos,VB,verb,cough
ba-og,JJ,adjective,"gray , grey"
alimokon,NN,noun,pigeon
diperensya,NN,noun,difference
diperensya,NN,noun,controversy or quarrel
binabaye,JJ,adjective,fit for a woman ; womanly
binabaye,NN,noun,effeminate
bagting,NN,noun,"chime , ring , toll"
kasing,NN,noun,spinning top
entablado,NN,noun,"platform , stage"
abohan,NN,noun,fireplace ; hearth
abohan,NN,noun,kitchen synonym: kosina
lamokon,JJ,adjective,filled with mosquitoes
lamokon,JJ,adjective,related to mosquitoes
tampis,NN,noun,"apron , skirt"
bagtis,NN,noun,mudfish
bugay,NN,noun,"gift , present"
bugay,NN,noun,donation
bugay,VB,verb,( charitable ) to make a gift or donation
kilay,NN,noun,( anatomy ) eyebrow
halunhun,VB,verb,"gulp down , swallow"
tuhod,NN,noun,( anatomy ) knee
kinataohan,NN,noun,birthday
maanghit,JJ,adjective,smelling like a goat
dulum,NN,noun,darkness ; gloom
dulum,VB,verb,to darken ; to turn dark
balingon,NN,noun,anchovy
balingon,NN,noun,fish dried in the sun
handa,JJ,adjective,ready ; prepared synonym: mahinandaon
handa,VB,verb,"to make ready synonyms: aman , paaman"
taya,NN,noun,"bet , wager"
taya,VB,verb,to shield
taya,VB,verb,to take a defensive position
gabon,NN,noun,cloud synonym: panganod
bidyiw,NN,noun,"harpoon , spear"
atatayog,JJ,adjective,useless ; up to no good
absuelto,JJ,adjective,absolved
emperador,NN,noun,emperor
hubu,JJ,adjective,naked ; bare synonym: hublas
hubu,VB,verb,to strip ; to undress synonym: hublas
gikas,VB,verb,to cut off or diminish
gikas,VB,verb,separate
espeho,NN,noun,mirror synonym: salaming
ab-ab,VB,verb,to eat
ab-ab,VB,verb,to undermine
ab-ab,VB,verb,to wash away
buyug,NN,noun,wasp
dagway,NN,noun,"appearance , conformation , countenance , guise"
dagway,NN,noun,"contour , feature , shape , surface"
dagway,NN,noun,"cut , figure , image , likeness"
dagway,NN,noun,"species , type"
badlak,VB,verb,"beam , dazzle , sparkle"
baw-ing,JJ,adjective,"( places ) deserted , desolate , isolated , far away, lonely , secluded"
eleksyon,NN,noun,election
buhok,NN,noun,alternative spelling of bohók
halampangan,JJ,adjective,trifling
magarot,JJ,adjective,"noisy , boisterous"
magarot,JJ,adjective,gabbling
magarot,JJ,adjective,"dense , crowded"
bulalakaw,NN,noun,( visayan mythology ) a deity described as a shining bird or human-bird hybrid
bulalakaw,NN,noun,"a meteorite , shooting star"
balanion,JJ,adjective,magnetic
amumuklid,NN,noun,toadstool
dagotdot,NN,noun,debris or refuse on a beach
dagotdot,NN,noun,rain
dagotdot,NN,noun,a kind of grass
balaynon,JJ,adjective,"domestic , homely"
abang-abang,VB,verb,to help or assist
hutik,NN,noun,whisper
hutik,VB,verb,to whisper
dumaan,JJ,adjective,old
dumaan,JJ,adjective,"antique , old-time"
