word,pos_symbol,pos_word,meaning
lákbang,VB,verb,"to stride, to make a big step."
lakíp,VB,verb,"to include, to enclose, to insert."
láklak,VB,verb,to lap with the tongue.
láktaw,VB,verb,"to pass over, to miss, to skip."
láktud,VB,verb,to take a short cut.
ládlad,VB,verb,"to open, to spread, to unfold."
lá’ga’,VB,verb,"to boil, to cook in water."
lagabúng,VB,verb,"to fall to the ground with a flop, to rumble."
lagári’,NN,noun,"saw, carpenter’s tool."
lagári’,VB,verb,to cut with a saw.
lagás,VB,verb,"to pursue, to run after, to chase."
lagátik,NN,noun,"snap, clicking sound."
lagatúk,NN,noun,"snap, dull thud, dull sound."
lágawlágaw,VB,verb,"to wander about, to roam around, to stroll."
lágda’,NN,noun,"mark, sign, signature."
lági,RB,adverb,"frequently, often."
lágpit,NN,noun,rat trap.
lágtum,JJ,adjective,"black, dark."
lagú,NN,noun,earthworm.
lagú’,NN,noun,"soiled clothes, laundry."
lagwérta,NN,noun,"lawn, yard, orchard."
lágyu’,RB,adverb,"far, at a distance."
lágyu’,VB,verb,"to run away, to flee, to go to a far off place."
lahúg,NN,noun,"joke, teasing."
lahúgláhug,NN,noun,"joke, teasing."
lahúgláhug,VB,verb,"to joke, to make fun, to quip."
lá’in,JJ,adjective,"bad, immodest, unfavorable, unjurous."
la’ín,JJ,adjective,"different, changed, dissimilar, various."
la’ín,VB,verb,"to change, to be different."
lála,VB,verb,"to weave, to weave together."
lalá’,VB,verb,"to become seriously ill, to become severe."
laláki,NN,noun,"male, man, boy, male illicit lover."
laláw,VB,verb,"to be in black mourning dress, to wear mourning clothes."
lalím,NN,noun,flavor.
lális,VB,verb,"to pay no heed to, to disobey."
lamá’lamá’,VB,verb,"to cut into small pieces as of ribs, to cut meat with bones into thin pieces."
lámang,CC,conjunction,"but, only, mere, just."
laḿbat,NN,noun,"net, woven rattan net of native beds."
lámbut,VB,verb,"to reach, to arrive, to attain."
lamésa,NN,noun,table.
laḿgud,JJ,adjective,barren.
lamíg,NN,noun,coldness.
lamíg,JJ,adjective,"cold, cool, low in temperature for weather and liquids."
lamígas,NN,noun,"grain, cereal."
lámluk,NN,noun,moth.
lampás,VB,verb,"to surpass, to overtake."
lampásu,NN,noun,"rag, mop, scrub."
lampásu,VB,verb,"to mop, to scrub the floor."
lampín,NN,noun,baby’s diaper.
lampitáw,JJ,adjective,"well-known, famous."
lampú’as,VB,verb,"to pass, to reach beyond and move on."
lámpus,VB,verb,"to hit someone with something, to strike hard with an instrument."
lamúk,NN,noun,mosquito.
lamúd,VB,verb,"to mix with, to add to."
lamún,NN,noun,blind.
lámun,VB,verb,"to eat like an animal, to gulp down food hungrily."
lána,NN,noun,"wool, oil especially coconut oil."
lándung,NN,noun,"shade, shadow."
lánsang,NN,noun,nail.
lánsang,VB,verb,to drive a nail.
lansítas,NN,noun,pocket knife.
lánta,JJ,adjective,"withered, faded as of plants and flowers."
lántaw,VB,verb,"to watch, to see, to look out of the window."
lántun,NN,noun,"tune, song, music, music sheet."
lántun,VB,verb,to play a musical instrument.
lanúg,NN,noun,"echo, black and blue mark, rotten portion."
lányatlányat,NN,noun,membrane.
láng,RP,particle,"only, also, just."
láng’at,NN,noun,"interval, space between."
lángaw,NN,noun,fly.
lángka’,NN,noun,jackfruit.
lángkag,VB,verb,"to worry, to be anxious about."
lánggaw,NN,noun,vinegar.
langís,NN,noun,"oil, especially coconut oil."
lángit,NN,noun,"heaven, sky, outer space."
láng’ug,JJ,adjective,"rotten, foul odor of stagnant water."
langúy,VB,verb,to swim.
lápak,VB,verb,"to trample on, to step on, to treat with pride or contempt."
lápad,NN,noun,"width, area, broadness."
lápad,JJ,adjective,"wide, broad, extensive."
lapá’lapá’,VB,verb,"to cut into small pieces, to mangle."
lápas,VB,verb,"to violate, to disobey an order."
lapáw,VB,verb,"to be higher than, to exceed, to overflow."
lápdus,VB,verb,"to hit with a strong force, to beat with intentions to destroy, to hit hard."
lápis,NN,noun,pencil.
lapít,JJ,adjective,"near, close, intimate."
lapít,VB,verb,"to approach, to move near, to be close by."
lápnag,VB,verb,"to become extensive, to spread, to propagate."
lápsag,NN,noun,"baby of age one to two, infant."
lápsi’,JJ,adjective,"frail, wan, pale, pallid."
lápta,VB,verb,"to extend, to spread, to scatter."
lápus,VB,verb,"to pierce, to penetrate, to go through."
lapúyut,JJ,adjective,"sticky, thick in texture especially of liquids."
lápyu,VB,verb,"to tire, to get exhausted."
laranghíta,NN,noun,nectarine.
laráwan,NN,noun,picture.
lárga,VB,verb,"to travel away on a boat, to sail away."
lasáw,NN,noun,molasses.
lás’ay,JJ,adjective,"bland in taste, unsavory."
lásu,NN,noun,"ribbon, trimming."
láta,NN,noun,"tin, can."
latá’,JJ,adjective,"rotten, overcooked."
látag,VB,verb,"to bleach, to put out in the sun."
látay,VB,verb,"to cross a narrow footbridge without support, to balance oneself on a narrow board."
látid,VB,verb,"to line, to mark, to limit, to make a boundary."
latigú,NN,noun,whip.
latúk,NN,noun,table.
látum,VB,verb,to penetrate to the innermost part.
latún,NN,noun,tin can with a volume content of five gallons.
latún,VB,verb,"to infect, to contaminate."
lá’ug,VB,verb,"to roam, to stroll, to walk about."
lá’um,VB,verb,"to hope, to expect, to trust, to estimate."
la’ún,NN,noun,"old maid, bachelor girl."
-la-…-un,NN,noun formative,noun formative affix designating an action to be performed to the object or person referred to.
lá’ut,JJ,adjective,"vile, bad, malicious, wicked."
láwa’,NN,noun,spider web.
láwag,VB,verb,"to pronounce, to call out."
láwas,NN,noun,"body, human body.;  representative."
láw’ay,JJ,adjective,"ugly, offensive, repulsive."
láwid,NN,noun,"of distance, length."
láwid,JJ,adjective,"of distance, long, long stretch."
láwig,JJ,adjective,"lengthy, wide, broad, extensive."
láwlaw,JJ,adjective,"loose about the waist, of clothing, loose."
láya,NN,noun,fish net.
láya’,VB,verb,"to wither, to fade, to dry up as of flowers and plants."
láyag,NN,noun,sail for a boat.
láyas,VB,verb,"to run away, to flee from, to go away without permission, to run away from home."
layát,VB,verb,to sag as of skin.
láygay,VB,verb,"to advise, to talk, to lecture, to preach."
layí,NN,noun,"law, bill."
layú’,NN,noun,"of distance, far."
layú’,JJ,adjective,"far, distant."
layú’,VB,verb,"to go far, to go away, to be far."
layúng,VB,verb,"to dry up, to wither."
leksyón,NN,noun,lesson.
létse,NN,noun,volume measure amounting to one eight-ounce tin can.
létse,UH,interjection,"damn, damn you."
-li-,VB,verbal affix,variant of -la-.
libák,VB,verb,"to backbite, to deride."
libańg,VB,verb,"to amuse, to entertain, to comfort."
libát,JJ,adjective,cross-eyed.
libát,VB,verb,to become cross-eyed.
líbra,NN,noun,pound.
líbre,JJ,adjective,"free, gratis."
libreríya,NN,noun,library.
líbro,NN,noun,book.
líbu,CD,numeral,thousand.
líbud,VB,verb,"to peddle door to door, to go around."
líbug,NN,noun,bumblebee.
libúg,NN,noun,"trouble, problem, worry."
libúg,VB,verb,"to be confused, to be worried, to have a problem."
libún,NN,noun,"enclosure, fence."
libún,VB,verb,"to enclose, to surround."
líbut,VB,verb,"to walk about, to roam around, to encircle."
líbut,NN,noun,surrounding.
likáw,VB,verb,"to shun, to avoid, to detour."
líkday,VB,verb,"to step to one side to allow another to pass, to make way, to step aside."
líkido,NN,noun,liquid.
líki’,VB,verb,"to bound, to spring, to leap with grace."
líksi,VB,verb,"to jump around, to leap."
likú’,VB,verb,"to turn the corner, to turn a street corner."
likúd,NN,noun,back.
likúm,VB,verb,"to hide a secret, to conceal."
lígad,VB,verb,"to pass by, to be part of the past."
naglígad,NN,noun formative,ang enéro péro walá’ pa matapús ang trabáho ku.
ligás,NN,noun,"garter, belt."
lígdung,JJ,adjective,"modest, serious, conservative."
lígid,VB,verb,"to whirl, to roll, to turn over and over."
ligís,VB,verb,"to mill, to crush into powder."
lígu’,VB,verb,"to take a bath, to bathe, to swim in the river or the ocean."
líg’un,JJ,adjective,"steady, stable, strong."
ligúnlígun,VB,verb,"to let melt, to swallow or dissolve in the mouth."
ligúy,JJ,adjective,"negligent, truant."
ligúy,VB,verb,"to play truant, to be lazy."
liháy,VB,verb,"to fall against for support, to lean on."
lihí’,VB,verb,"to forbid, to disapprove."
líla,JJ,adjective,"violet, lavender."
limá,CD,numeral,five;  fifth.
límbung,NN,noun,"lie, deceit."
límbung,VB,verb,"to cheat, to deceive, to double-cross."
limitádo,JJ,adjective,limited.
limpyabúta,NN,noun,bootblack.
límyo,JJ,adjective,"clean, spotless, in order."
límyo,VB,verb,"to clean, to put in order."
límug,VB,verb,to gargle.
limús,NN,noun,"alm, donation."
limús,VB,verb,"to give alms, to donate."
límut,VB,verb,to forget.
linábhan,NN,noun,washed clothes.
línas,VB,verb,"to thresh as of rice, to trample upon."
línas,NN,noun,thresher.
línaw,NN,noun,"brook, stream."
líntak,VB,verb,to emit a clicking sound.
líntuk,NN,noun,bran.
línug,NN,noun,earthquake.
línug,VB,verb,"to have an earthquake, to shake like an earthquake."
linúng,JJ,adjective,"calm, silent, peaceful."
língas,VB,verb,"to distract, to confuse, to upset, to make noise."
lingáw,VB,verb,"to distract, to bother, to amuse, to relax."
lingáw,JJ,adjective,"noisy, bothersome, distracting."
língkud,VB,verb,to sit down.
linggánay,NN,noun,bell.
línghud,JJ,adjective,"of plants, young, new."
língin,JJ,adjective,"dizzy, round."
língin,VB,verb,"to be dizzy, to have nausea, to feel the head spinning."
língling,VB,verb,"to peep through a small hole, to observe secretly through an aperture."
lipák,NN,noun,"stick, small twig."
lípas,VB,verb,to pass by as of time.
lipát,VB,verb,"to forget, to lose the memory."
lípay,NN,noun,"happiness, joy, delight."
lípay,VB,verb,"to be delighted, to feel happy."
lípun,VB,verb,"to screen, to conceal, to hide."
lípung,VB,verb,"to faint, to fall unconscious."
líp’ut,NN,noun,"shortness, brevity."
líp’ut,JJ,adjective,"short, brief, curtailed."
lísang,VB,verb,"to be terrified, to be frightened, to be shocked."
lisénsya,NN,noun,"license, permission."
lisénsya,VB,verb,to ask permission.
lísi,VB,verb,to look about curiously or searchingly.
lisík,VB,verb,to fly like chips of wood.
lísngadlísngad,VB,verb,"to linger, to tarry, to delay."
lísta,NN,noun,"list, roll."
lísta,VB,verb,"to list down, to enlist, to enroll."
lístun,NN,noun,"ribbon trimming, shoe string."
lísu,NN,noun,seed.
lísu’,VB,verb,"to turn about, to be awry."
lisúd,JJ,adjective,"hard, difficult."
lisúd,NN,noun,"distress, hardship, difficulty."
litík,VB,verb,"to crack, to split, to have a flaw."
lítra,NN,noun,letter of the alphabet.
lítro,NN,noun,liter measure.
litsúgas,NN,noun,lettuce.
lítsun,NN,noun,whole pig roasted on live coal pit.
lítsun,VB,verb,to roast a whole pig.
lítun,VB,verb,"to migrate, to transfer, to move."
lí’ug,NN,noun,neck.
liwáliwá,VB,verb,"to relax, to take a vacation."
liwán,VB,verb,"to do again, to repeat, to remodel."
liwát,RB,adverb,"again, repeatedly."
liwát,VB,verb,"to do over, to remodel, to repeat."
liyón,NN,noun,lion.
lóbo,NN,noun,balloon.
lólo,NN,noun,grandfather.
lóte,NN,noun,"piece of land, lot."
-lu-,VB,verbal affix,variant of -la-.
lú’ad,VB,verb,"to spit out, to throw out of the mouth."
lubád,VB,verb,"to solve, to translate, to interpret."
lúbag,VB,verb,"to twist, to wring, to twist and pull."
lúbha’,VB,verb,"to cheat, to betray."
lubhá’,JJ,adjective,"serious, grave."
lubhá’,VB,verb,"to be seriously ill, to get worse."
lubí,NN,noun,coconut.
lúbid,NN,noun,"rope, string."
lúbid,VB,verb,"to entwine, to make into a rope or string."
lubúg,JJ,adjective,"murky, turbid."
lubúg,VB,verb,to become murky.
lubúng,NN,noun,"burial, crypt."
lubúng,VB,verb,"to bury, to inter."
lukát,VB,verb,"to pull or dig out together with the roots, to uproot."
lúku,VB,verb,"to cheat, to trick."
lukú,VB,verb,"of dogs, to lie down with front legs bent under."
lúksu,VB,verb,"to jump, to leap, to jump over."
lúkut,VB,verb,"to wind up, to roll, to crumple."
lugár,NN,noun,"place, site, location."
lúgdang,VB,verb,"to sink, to disappear under the water."
lúgpay,VB,verb,"to mollify, to soothe, to counsel."
lú’gu’,VB,verb,to shake.
lugúm,NN,noun,dye.
lugúm,VB,verb,"to dye, to color with dye."
lúgus,VB,verb,"to force to submit, to violate, to grab, to rape."
lúha’,NN,noun,tear.
lúhu,JJ,adjective,"dressed up, elegant."
luhúd,VB,verb,to kneel down.
lulú’,JJ,adjective,"gentle, kind, meek, tender."
lumáy,NN,noun,"love potion, charm."
lumáy,VB,verb,"to entice, to attract strongly, to give a love potion."
lúmba’,NN,noun,"race, contest."
lúmba’,VB,verb,"to have a race, to hold a contest."
lúming,JJ,adjective,"flabby, feeble, limp."
lúmpag,VB,verb,"to destroy, to demolish."
lúmpat,VB,verb,"to jump, to leap, to dive down."
lumús,VB,verb,to drown.
lúmut,NN,noun,moss.
lumúy,VB,verb,to put into the mouth and swallow down as of a pill.
lúnes,NN,noun,monday.
lúnhaw,JJ,adjective,green.
lúntad,VB,verb,"to live, to reside, to emigrate."
lúnsay,RB,adverb,"steady, stable."
lúnud,VB,verb,"to be inferior to, to be unbecoming, to sink."
lungíb,NN,noun,cave.
lungún,NN,noun,"bier, crypt."
lunggú’,VB,verb,to knock or push against especially the head.
lungúlúngu,VB,verb,to shake the head for negation or disapproval.
lupád,VB,verb,"to fly, to soar in the air."
lúpig,VB,verb,"to oppress, to overpower, to side with."
lupúk,VB,verb,"to burst, to blow-out, to erupt."
lupúg,JJ,adjective,crippled.
lúp’ug,VB,verb,to sit or squat down with legs turned to one side as resting animals.
lupút,VB,verb,"to have loose bowel movement, to have diarrhea."
lúpyak,VB,verb,to form a small depression in the ground.
lusád,VB,verb,"to alight, to land, to disembark."
lús’aw,JJ,adjective,"faded, discolored."
lús’aw,VB,verb,"to fade, to run in color, especially of cloth."
lúspad,JJ,adjective,"wan, pale in face."
lúspad,VB,verb,"to be pale or wan, to turn pale."
lusút,VB,verb,"to emerge, to pass, to go through, to pierce."
luták,NN,noun,clay.
lutás,VB,verb,"to wean, to detach affection for something longed for."
lutáw,JJ,adjective,"famous, big, afloat, popular."
lutáw,VB,verb,"to float, to be famous, to be well-known."
lúthang,VB,verb,"to shoot to death, to fire a gun."
lútu,VB,verb,"to mourn, to wear the black mourning attire."
lútu’,NN,noun,"cooked food, prepared food."
lútu’,JJ,adjective,"cooked, ripe."
lútu’,VB,verb,"to cook, to mature, to ripen."
lútus,VB,verb,"to surpass, to outdo, to run after, to defeat."
lú’uy,VB,verb,"to have mercy, to have compassion for."
luwág,NN,noun,"ladle, a native deep-bowled spoon used in cooking made from hard skin of the coconut and long bamboo handle."
luwás,CC,conjunction,"aside from, except, outside of."
luwás,VB,verb,"to free, to redeem, to save."
lúya,JJ,adjective,"decrepit, weak, frail."
lúya,VB,verb,"to become weak, to lose strength."
lúy’a,NN,noun,ginger.
lúyag,VB,verb,"to want, to desire, to like."
lúyluy,VB,verb,"to hand down, to droop."
luyú,RB,adverb,"by, near, beside."
1-ma-,VB,verbal affix,proposed action affix of the  verb.
2-ma-,JJ,adjective formative,"formative affix attached to nouns, verb or adjective roots."
ma-…-an,VB,verbal affix,proposed action affix of the  verb for benefactive-locative focus.
ma’álwan,JJ,adjective,"rude, mean."
ma’áyu,JJ,adjective,"well, good, fine."
1-ma-…-un,NN,noun formative,noun formative affix designating a state of being as described by the adjective root.
2-ma-…-un,JJ,adjective formative,formative affix designating state of being.
mábdus,VB,verb,to be pregnant.
maká-,VB,verbal affix,proposed action affix of the  verb for actor focus.
maka’áku’,NN,noun,"god, the almighty."
makiná,NN,noun,"machine, motor."
makinílya,NN,noun,typewriter.
makinílya,VB,verb,to type.
mákut,VB,verb,"to make a fire, to begin to burn, to start to blaze."
mádre,NN,noun,"nun, catholic nun."
ma’éstro,NN,noun,"teacher, instructor."
1-mag-,VB,verbal affix,infinitive actor focus affix.
2-mag-,NN,noun formative,noun formative affix designating reciprocal relationship.
magá’,VB,verbal affix,proposed action affix of the  verb.
mág’an,JJ,adjective,"light, trivial, cheerful."
mag’asáwa,NN,noun,married couple.
mágka-,VB,verbal affix,designating possibility of a reciprocal action to happen.
mágpa-,VB,verbal affix,designating causation of action by the actor.
maǵpang-,VB,verbal affix,magpanghilám’-us akú.
maguláng,NN,noun,"older sibling, older in age."
mahál,JJ,adjective,"expensive, dear, cherished."
mahímo,VB,verb,"to be possible, to be feasible."
ma’ís,NN,noun,corn.
malá,JJ,adjective,dry.
malá,VB,verb,"to become dry, to evaporate."
nagmalá,NN,noun formative,ang pantalún ku.
maléta,NN,noun,"piece of baggage, luggage."
málu,VB,verb,"to give an alarm, to crow as of cocks."
mán,RP,particle,"also, too."
mánang,NN,noun,respect term for a lady older than the speaker.
mándo,NN,noun,"command, announcement."
mándo,VB,verb,"to rule, to lead, to command, to announce."
maného,VB,verb,"to manipulate, to drive a car."
maní,NN,noun,peanut.
manínay,NN,noun,godmother.
mansánas,NN,noun,apple.
mantíka’,NN,noun,"cooking oil, shortening."
mantikílya,NN,noun,butter.
mántil,NN,noun,tablecloth.
mántsa,NN,noun,"stain, spot."
mántsa,VB,verb,"to stain, to mark."
mántu’,NN,noun,veil used by women in church.
manúk,NN,noun,chicken.
manúg-,NN,noun formative,noun formative affix designating a type of job or work.
mán’ug,NN,noun,"snake, serpent."
mánung,NN,noun,respect term for men older than the speaker.
manyíka’,NN,noun,doll.
1-mang-,VB,verbal affix,active action affix usually designating plural or repeated action.
2-mang-,NN,noun formative,noun formative affix designating type of job or profession.
mangá,RP,particle,marker.
mángga,NN,noun,mango.
mánggad,NN,noun,"wealth, property."
mánggad,JJ,adjective,"rich, landed, wealthy."
mánghud,NN,noun,"younger sibling, term used for people younger in age than the speaker."
mangín,VB,verbal affix,"to become, to be like."
mangingísda’,NN,noun,fisherman.
mangú’,JJ,adjective,"unlettered, ignorant."
mangungúma,NN,noun,farmer.
mápa,NN,noun,map.
marásmas,VB,verb,to become wide awake.
márka,NN,noun,"brand, mark, label."
marinéro,NN,noun,sailor.
mármul,NN,noun,marble.
márso,NN,noun,march.
mártes,NN,noun,tuesday.
martílyu,NN,noun,hammer.
martír,NN,noun,martyr.
mártsa,NN,noun,"march, drill practice."
mártsa,VB,verb,"to march, to drill."
maskará,NN,noun,mask.
maskará,VB,verb,to wear a mask.
máskin,CC,conjunction,"even if, even though, as long as."
masyádo,RB,adverb,"too much, in excess."
mata,NN,noun,eye.
mata,VB,verb,to awaken.
matadéro,NN,noun,butcher.
matárung,NN,noun,"reason, cause."
matárung,JJ,adjective,reasonable.
matáy,VB,verb,"to die, to pass away."
ma’úl,JJ,adjective,numb.
ma’úl,VB,verb,to become numb.
may-,JJ,adjective formative,formative affix designating possession of the quality stated.
may-,NN,noun formative,si ramóna.
may,VB,verb,"to have, the existence of something, to be in existence."
máya,NN,noun,wren.
mayád,JJ,adjective,"good, fine, well."
mayád,VB,verb,"to become well, to recover from being sick, to get well, to improve."
nagmáyad,NN,noun formative,si carméla.
máyo,NN,noun,may.
mayór,NN,noun,mayor of a town or city.
mayordómo,NN,noun,"butler, official of a ship."
medálya,NN,noun,medal.
medikó,NN,noun,doctor.
médya,NN,noun,half.
médyas,NN,noun,"socks, stocking."
mensáhe,NN,noun,message.;  messenger.
merkádo,NN,noun,open market.
mestisílya,NN,noun,female half-breed.
mestíso,NN,noun,"half-breed, male half-breed."
métro,NN,noun,meter.
mikániko,NN,noun,machinist.
mikróbyo,NN,noun,"germ, microbe."
míl,CD,numeral,thousand.
milágru,NN,noun,miracle.
milágru,VB,verb,to perform a miracle.
mílya,NN,noun,mile.
milyún,CD,numeral,million.
milyún,NN,noun,millionaire.
mína,NN,noun,"mineral mine, land mine."
minístro,NN,noun,"minister, preacher."
mínus,RB,adverb,"before, less, of time."
mínus,VB,verb,"to take out, to decrease, to make smaller."
minútu,NN,noun,"of time, minute."
míngaw,NN,noun,"loneliness, anguish."
míngaw,JJ,adjective,"lonely, cheerless."
míngaw,VB,verb,"to feel lonely, to feel distressed, ginmingáw akú kahápun."
mísa,NN,noun,roman catholic mass.
mísa,VB,verb,to say mass.
misyonéro,NN,noun,missionary.
mítlang,VB,verb,"to say, to mention."
miyád,JJ,adjective,"fine, good, well."
motór,NN,noun,"motor, machine."
motór,JJ,adjective,motorized.
motorsíklo,NN,noun,motorcycle.
mu,PRP,pronoun,"short form of nímu, second person post-position source pronoun."
mu,RP,particle,particle expressing affirmation of the statement of which it is the last word.
mú’ad,VB,verb,"to augment, to increase, to multiply."
múklat,VB,verb,to open one’s eyes in waking.
múda,NN,noun,"mode, fashion."
múda,VB,verb,to become the fashion.
mugún,VB,verb,"to work for a daily wage, to earn."
múg’ut,VB,verb,"to do something with violence, to have a grudge for."
mulálung,VB,verb,to see or perceive clearly.
muléstya,NN,noun,"bother, trouble."
muléstya,VB,verb,"to bother, to molest, to cause trouble, to request."
múlta,NN,noun,"fine, penalty."
múlta,VB,verb,"to impose a fine, to be fined."
munisípyo,NN,noun,"municipal town hall, municipal office building."
múnu,CC,conjunction,"said, according to, quoting particle."
múnu,VB,verb,"to mention, to murmur, to say."
mungá’,NN,noun,"hen, female chicken."
múngha,NN,noun,"monk, isolated nun."
murahág,JJ,adjective,"pop-eyed, red-eyed."
múrto,NN,noun,"ghost, spirit, apparition."
muskitéro,NN,noun,mosquito net.
muskobádo,NN,noun,"unrefined sugar, brown sugar."
músika,NN,noun,music.
músing,VB,verb,"to disgrace, to taint."
músmus,JJ,adjective,"poor, just, only."
mutsátso,NN,noun,"man servant, paid male servant in the house."
mutún,NN,noun,pulley.
mútya’,NN,noun,pearl.
mwéstra,NN,noun,"sample, model."
myémbro,NN,noun,member.
myerkolés,NN,noun,wednesday.
myerkolés,NN,noun,nan
na,RP,particle,"already, still, yet."
na-,VB,verbal affix,variant of ; completed action affix for the /ma-/ verb in optative mode.
na’,DT,deictic,"that, from iná’."
na-…-an,VB,verbal affix,conditional completed action affix of the  verb.
nábaw,JJ,adjective,shallow.
naká-,VB,verbal affix,conditional completed action affix of the  verb.
nákun,PRP,pronoun,"my, mine, (first person singular post-position source pronoun)."
nag-,VB,verbal affix,completed action affix of the  verb.
naláng,RP,particle,"only, just, a limiting particle."
námit,JJ,adjective,delicious.
námun,PRP,pronoun,"our, ours (first person plural exclusive post-position pronoun)."
námun,NN,noun,nan
nanám,JJ,adjective,"delicious, tasty, spicy."
nánay,NN,noun,"mother, respect form for older aunts or older ladies in the family."
nánday,RP,particle,post-position personal name marker.
nánu,PRP,pronoun,variant of anu.
nangín,VB,verbal affix,"became, was in the state of."
napúlu’,CD,numeral,ten.
naranghíta,NN,noun,nectarine.
nárs,NN,noun,nurse.
nátun,PRP,pronoun,"our, ours (first person plural inclusive post-position source pronoun)."
ná’ug,VB,verb,"to go down, to descend."
nawúng,NN,noun,"countenance, face."
nay,NN,noun,variant of nánay.
nayánáya,JJ,adjective,"elegant, well-dressed."
náyun,RB,adverb,"beyond, over there."
nayún,NN,noun,"of pig, sow."
negósyo,NN,noun,"small business, business.;  merchant."
negósyo,VB,verb,"to do business, to be in business."
néne’,NN,noun,endearment term for young girls or the eldest girl in the family.
nérbyos,NN,noun,"nervousness, anxiety."
nérbyos,JJ,adjective,"nervous, edgy, anxious."
nérbyos,VB,verb,"to be anxious, to be nervous."
ni,DT,deictic,"this, from iní."
ni,RP,particle,personal name post-position marker.
nígru,NN,noun,"negro, black-complexioned person."
níla,PRP,pronoun,their (third person plural post-position source pronoun).
nílag,VB,verb,"to observe closely, to eavesdrop, to be on the watch surreptitiously."
nímu,PRP,pronoun,your (second person singular post-position source pronoun).
nínyu,PRP,pronoun,your (second person plural post-position source pronoun).
nípa,NN,noun,"nipa palm, swampy palm."
nipiś,JJ,adjective,"thin, reduced in volume."
nipiś,NN,noun,nan
nipiś,VB,verb,"to be thinner, to reduce in volume or thickness."
nipúlun,JJ,adjective,"round, circular, spherical."
níwang,JJ,adjective,"lean, thin, of animals and people."
níwang,VB,verb,"to reduce in weight, to become thinner."
níya,PRP,pronoun,"her, his, its (third person singular post-position source pronoun)."
niyúg,NN,noun,coconut.
nobéla,NN,noun,novel.
nobyémbre,NN,noun,november.
nóbyo,NN,noun,"sweetheart, groom."
nónong,NN,noun,"endearment term for young boys, especially the second oldest in the family."
nónoy,NN,noun,"endearment term for young boys, especially the youngest in the family."
nú,PRP,pronoun,tag question word from anú.
nubú’,JJ,adjective,short in height.
número,NN,noun,number.
núsnus,VB,verb,to rub hard.
nwébe,CD,numeral,nine.
nyébe,NN,noun,snow.
nga,RP,particle,modifier connector.
ngá’a,RB,adverb,why.
ngálan,NN,noun,name.
ngásal,VB,verb,"to chatter, to talk boisterously."
ngáwa,NN,noun,"surprise, apprehension."
ngáwa,VB,verb,"to be surprised, to shrink from, to be afraid of."
ngídlis,VB,verb,"to be horrified, to feel uncomfortable with, to be unpleasant or disagreeable."
ngíl’ad,VB,verb,"to loathe, to be sickened, to disgust."
ngípun,NN,noun,tooth.
ngísi,NN,noun,"grin, giggle."
ngísi,VB,verb,"to grin, to giggle."
ngíslu’,NN,noun,"of the mouth, gum."
ngúrab,VB,verb,"to murmur, to complain to oneself."
ngúrub,NN,noun,"frown, roar, growl."
ngúrub,VB,verb,"to snarl, to growl, to frown."
ngútngut,VB,verb,"to be painful, to feel a sharp pain, to ache."
o,CC,conjunction,or.
o,RP,particle,"okay, oh."
obíspo,NN,noun,bishop.
okupádo,JJ,adjective,"busy, occupied."
ónse,CD,numeral,eleven.
operá,VB,verb,"to operate, to be operated on."
opisína,NN,noun,office.
opisyál,NN,noun,official.
óras,NN,noun,"time;  clock, watch, time piece."
orasyón,NN,noun,"angelus, toll of bells come six o’clock in the afternoon."
órden,NN,noun,cincture of priests on the head.
órden,VB,verb,"to ordain, to bestow the cincture, so as to become a priest."
ordináryo,JJ,adjective,"common, ordinary."
órgano,NN,noun,organ.
ospitál,NN,noun,hospital.
osyóso,JJ,adjective,"curious, nosy."
otél,NN,noun,hotel.
otsénta,CD,numeral,eighty.
ótso,CD,numeral,eight.
óbra,NN,noun,"work, job, assignment."
óbra,VB,verb,"to work, to do a job."
pa,RP,particle,"still, yet."
1-pa-,VB,verbal affix,to move in the direction of.
2-pa-,NN,noun formative,noun formative affix used with verbs.
-pa-,VB,verbal affix,"designating causation of action, meaning to allow to happen, to make possible, to happen."
pá’a,NN,noun,thigh.
pa’álam,VB,verb,"to warn, to tell beforehand."
pa’ánu,RB,adverb,how.
pa’ayún,VB,verb,"to go towards, to make for, to point at."
paboríto,NN,noun,favorite.
paboríto,JJ,adjective,favorite.
pábrika,NN,noun,factory.
pábu,NN,noun,turkey.
paká’,NN,noun,frog.
paka’isá,NN,noun,first degree cousin.
pakarás,VB,verb,to harrow.
pákaw,NN,noun,"hilt, handle."
pakéte,NN,noun,"pack, package."
páklang,NN,noun,"stem, branch."
pákpak,NN,noun,"feather, wing."
pákpak,VB,verb,to beat off as to brush off dust or ants from a dress.
pákris,NN,noun,bruise.
páksi’,VB,verb,"to tear off from something, to take out from a book, to pluck off a flower."
pakú’,NN,noun,sleeve.
pakút,NN,noun,"guess, venture."
pakút,VB,verb,"to venture a guess, to guess."
pákyaw,JJ,adjective,"wholesale, in bulk."
padalá,NN,noun,"thing sent, package sent."
padalá,VB,verb,to send.
padáyun,VB,verb,"to go onward, to continue."
padér,NN,noun,concrete wall.
padíhut,VB,verb,"to contrive, to perform, to set up, to organize."
padúgi’,VB,verb,"to manage, to find a way, to contrive."
padúlung,VB,verb,"to go to, to go in the direction of, to head for."
pádya’,NN,noun,"prize, reward."
1-pag-,VB,verbal affix,actor focus affix.
2-pag-,NN,noun formative,noun formative affix when used with verbs.
pagáno,NN,noun,"heathen, pagan."
